id,lon,lat,time,FOR_CODE,FOR_TYPE,FOR_CAT,COVER,HEIGHT,FOREST,rf,arf7,arf14,arf28,arf60,arf90,arf180,arf360,arf720,se,ase7,ase14,ase28,ase60,ase90,ase180,ase360,ase720,maxt,amaxt7,amaxt14,amaxt28,amaxt60,amaxt90,amaxt180,amaxt360,amaxt720,mint,amint7,amint14,amint28,amint60,amint90,amint180,amint360,amint720,dist_cfa,dist_camp,ws,aws_m0,aws_m1,aws_m3,aws_m6,aws_m12,aws_m24,dist_road,log_dist_cfa,log_dist_camp,log_dist_road,cause
96,148.389995,-37.31,2019-11-29,44,Eucalypt Medium Open,Native forest,2,2,1,0,0.0571428571428571,1.3,1.70714285714286,2.19,1.52666666666667,1.18888888888889,1.55944444444444,1.65194444444444,29.7,27.5857142857143,24.05,23.0714285714286,21.5633333333333,18.9741666666667,15.865,14.8027777777778,14.8598611111111,21.6,24.9857142857143,25.0428571428571,24.025,24.6133333333333,23.9166666666667,21.5961111111111,17.7380555555556,17.7408333333333,5.6,10.7142857142857,11.65,11.4714285714286,11.9366666666667,11.1308333333333,9.84388888888889,7.04055555555556,7.11597222222222,17495.82741722835,13905.857001259703,4.610148961022106,3.3913323852867627,2.6956144684511356,3.0078528899950236,2.6757184059967214,2.6399276088338515,2.638733881025698,698.1842869390101,9.76971769818063,9.54006539736574,6.548483089317449,lightning
97,147.949995,-37.48,2019-11-29,43,Eucalypt Low Open,Native forest,2,1,1,0,0.0285714285714286,0.828571428571429,1.15,1.82333333333333,1.41333333333333,1.35444444444444,1.36222222222222,1.43027777777778,30.9,24.4714285714286,22.4071428571429,21.6035714285714,20.9733333333333,18.5808333333333,15.4688888888889,14.3638888888889,14.3765277777778,24.6,25.5571428571429,25.4857142857143,24.6964285714286,25.3416666666667,24.8358333333333,22.7194444444444,19.8108333333333,19.9348611111111,9.6,13.8,14.1071428571429,14.2357142857143,14.6566666666667,14.1125,12.6727777777778,10.2111111111111,10.3418055555556,15532.092106525975,10703.509058327929,5.4067177408166724,4.59080345298844,3.947659123664638,3.92213776954313,3.5395575142938296,3.7117981573610015,3.744799785674233,17.81367453442839,9.650663620947673,9.278326916062797,2.879966394629931,accident
98,147.42,-36.88,2019-11-29,41,Eucalypt Medium Woodland,Native forest,1,2,1,0.4,0.0571428571428571,1,3.6,3.81333333333333,2.91666666666667,2.87888888888889,3.43611111111111,3.79777777777778,30.7,29.7857142857143,27.9857142857143,27.2392857142857,25.685,21.96,17.655,15.3666666666667,15.03,13.1,17.9571428571429,17.9714285714286,17.4964285714286,18.07,16.8466666666667,14.07,9.54305555555556,9.70263888888889,2.3,9.62857142857143,10.0071428571429,9.08928571428571,9.51333333333333,8.425,6.32555555555556,2.7575,2.91916666666667,13802.006194933483,20921.44091835211,4.610148961022106,3.3913323852867627,2.6956144684511356,3.0078528899950236,2.6757184059967214,2.652993809131099,2.650184452714763,346.48620152887065,9.53256923702362,9.948529793357201,5.847842995409522,lightning
99,147.98,-37.41,2019-12-04,45,Eucalypt Tall Open,Native forest,2,3,1,0,0.314285714285714,1.4,2.16428571428571,2.21,1.52833333333333,1.35888888888889,1.60722222222222,1.70833333333333,15.3,18.2285714285714,20.9928571428571,21.3071428571429,20.3916666666667,18.2433333333333,15.2211111111111,14.765,14.7656944444444,28.9,26.2571428571429,24.7642857142857,24.2464285714286,24.9866666666667,24.0458333333333,21.1511111111111,17.7136111111111,17.6504166666667,17.4,13.7,12.0642857142857,12.175,12.3783333333333,11.2791666666667,9.71833333333333,7.06694444444444,7.09236111111111,13551.56707630313,10493.518593746363,3.3201087766353745,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.7376116875476746,145.70702511022745,9.514257471008426,9.258513068765803,4.981597928306654,lightning
100,148.39999666666665,-37.31,2019-12-05,44,Eucalypt Medium Open,Native forest,2,2,1,0.4,2.6,1.4,2.16428571428571,2.23333333333333,1.52833333333333,1.26444444444444,1.56111111111111,1.68222222222222,24.7,19.8142857142857,20.6214285714286,21.5392857142857,20.3983333333333,18.2283333333333,15.1822222222222,14.7569444444444,14.7861111111111,26.6,25.3571428571429,24.5357142857143,24.2428571428571,24.8216666666667,24.0275,21.1705555555556,17.7522222222222,17.6638888888889,11.3,12.6142857142857,12.0071428571429,11.975,12.2383333333333,11.2216666666667,9.65388888888889,7.06583333333333,7.07944444444444,18066.799175473985,14544.454277965446,3.2130084935181045,2.9295401076116145,3.3913323852867627,3.014495186923718,2.8693347077125626,2.6399276088338515,2.633989142064368,116.28348830081919,9.80183123316856,9.584965050663063,4.756031074387762,lightning
101,147.963996,-37.628,2019-12-05,44,Eucalypt Medium Open,Native forest,2,2,1,0,1.62857142857143,0.885714285714286,1.23571428571429,1.97,1.41666666666667,1.37555555555556,1.37388888888889,1.45666666666667,26.2,20.0285714285714,20.5571428571429,20.6214285714286,20.3716666666667,18.0258333333333,14.9094444444444,14.3416666666667,14.3222222222222,24.2,25.3571428571429,25.1928571428571,24.5821428571429,25.6416666666667,24.9133333333333,22.3694444444444,19.8686111111111,19.8788888888889,13.3,14.4714285714286,14.7785714285714,14.35,14.9583333333333,14.1175,12.5155555555556,10.2602777777778,10.30375,14771.468565167976,12188.787973543613,4.476791834301892,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.7380647259970887,84.2882073523794,9.600452799504023,9.408271789602878,4.434241966164053,accident
102,147.12,-36.62,2019-12-06,0,Non forest,Non forest,6,6,0,0,1.94285714285714,2.54285714285714,4.28571428571429,3.87,2.96833333333333,3.13,3.07444444444444,3.3075,29.7,26.1857142857143,24.3285714285714,26.0964285714286,24.8633333333333,20.8766666666667,16.6861111111111,15.2919444444444,14.9025,18.4,17.9857142857143,17.7,17.9857142857143,18.225,16.6458333333333,13.6177777777778,9.87527777777778,10.8744444444444,11.8,10.3857142857143,9.38571428571429,9.725,9.60666666666667,8.37083333333333,5.93777777777778,2.84305555555556,3.3,7568.803144482928,9382.529761643073,3.619989569363731,4.332080147557341,4.728444759004966,3.958167711126443,3.3717457037939016,3.608458132576789,3.658663175930523,470.12523309071264,8.931790228843447,9.146604703041776,6.152999112596201,lightning
103,147.56,-37.43999,2019-12-06,44,Eucalypt Medium Open,Native forest,2,2,1,0,0.742857142857143,1.17142857142857,1.20714285714286,1.74666666666667,1.17,1.28444444444444,1.37055555555556,1.47027777777778,27.1,23.0428571428571,22.0428571428571,23.675,22.94,19.7033333333333,16.2433333333333,15.6366666666667,15.6415277777778,29.4,27.5142857142857,26.7142857142857,27.2357142857143,27.5516666666667,26.3783333333333,22.9027777777778,19.2675,19.3106944444444,10.5,12.1571428571429,11.4928571428571,11.4714285714286,11.685,10.0133333333333,7.84666666666667,5.50277777777778,5.63027777777778,24355.744014326272,3083.2574589579976,4.19833109819699,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.7367036023560147,1185.7524140358755,10.100522994504333,8.033741933630067,7.078132800628168,lightning
104,147.2272718181818,-36.598178181818184,2019-12-07,44,Eucalypt Medium Open,Native forest,2,2,1,0,0.971428571428571,2.52857142857143,1.8,1.53666666666667,1.62,1.93777777777778,2.19222222222222,2.26305555555556,26.4,22.9428571428571,23.4214285714286,25.0178571428571,24.595,21.065,17.1194444444444,16.0522222222222,15.8356944444444,32,26.0714285714286,26.4357142857143,28.025,28.7116666666667,27.5433333333333,23.7744444444444,20.3369444444444,20.5423611111111,16.4,14.4285714285714,13.2857142857143,14.0428571428571,14.29,12.2883333333333,9.72111111111111,7.19861111111111,7.38902777777778,12485.574649472683,3099.754642944861,2.934547757413202,4.332080147557341,4.728444759004966,3.958167711126443,3.3717457037939016,3.608458132576789,3.6571158815425067,976.4068984614021,9.432329228845099,8.039078239903773,6.883879403693972,lightning
105,148.39999666666665,-37.31,2019-12-07,44,Eucalypt Medium Open,Native forest,2,2,1,0,2.54285714285714,3.14285714285714,2.6,2.22666666666667,1.54833333333333,1.26222222222222,1.58722222222222,1.68166666666667,19.8,19.2285714285714,19.6642857142857,20.45,20.4633333333333,18.0391666666667,15,14.7727777777778,14.79625,20.8,25.0142857142857,24.0428571428571,24.0285714285714,24.8283333333333,23.8675,20.9994444444444,17.7261111111111,17.6502777777778,13,12.7857142857143,12.5285714285714,12.0678571428571,12.18,11.185,9.58444444444445,7.05527777777778,7.07361111111111,18066.799175473985,14544.454277965446,2.249105945462673,2.9295401076116145,3.3913323852867627,3.014495186923718,2.8693347077125626,2.6399276088338515,2.633524146584203,116.28348830081919,9.80183123316856,9.584965050663063,4.756031074387762,lightning
106,148.25333666666666,-37.34666666666667,2019-12-07,44,Eucalypt Medium Open,Native forest,2,2,1,0,2.54285714285714,3.14285714285714,2.6,2.22666666666667,1.54833333333333,1.35666666666667,1.63444444444444,1.70777777777778,19.8,19.2285714285714,19.6642857142857,20.45,20.4633333333333,18.0391666666667,15,14.7727777777778,14.79625,20.8,25.0142857142857,24.0428571428571,24.0285714285714,24.8283333333333,23.8675,20.8894444444444,17.6711111111111,17.6251388888889,13,12.7857142857143,12.5285714285714,12.0678571428571,12.18,11.185,9.56944444444444,7.04777777777778,7.06930555555556,17812.849773703063,12130.31208119379,2.249105945462673,2.9295401076116145,3.3913323852867627,3.014495186923718,2.8693347077125626,2.6399276088338515,2.633524146584203,311.9926715751965,9.787675373236633,9.403462729652789,5.742979698992586,lightning
107,147.60001,-37.47,2019-12-07,48,Eucalypt Tall Closed,Native forest,3,3,1,0,0.742857142857143,2.25714285714286,1.49285714285714,1.74666666666667,1.24833333333333,1.29,1.37111111111111,1.46555555555556,19.6,20.9,22.3714285714286,23.3785714285714,22.925,19.545,16.1433333333333,15.6316666666667,15.6426388888889,23.1,27.0857142857143,26.4214285714286,26.9428571428571,27.5133333333333,26.2733333333333,22.7944444444444,19.2613888888889,19.3043055555556,12.7,12.0857142857143,11.7642857142857,11.5678571428571,11.66,9.98166666666667,7.80722222222222,5.49888888888889,5.62486111111111,25361.645160877342,6878.319871673686,1.9920652659812248,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.735093966251839,925.4923202922323,10.14099327872139,8.836129696405974,6.8303258340777004,lightning
108,148.304,-37.41199866666667,2019-12-09,45,Eucalypt Tall Open,Native forest,2,3,1,0,2.74285714285714,3.14285714285714,3.80714285714286,2.22666666666667,1.55,1.27111111111111,1.63888888888889,1.68166666666667,15.8,18.9571428571429,20.95,20.1607142857143,20.6366666666667,17.9225,14.8894444444444,14.7183333333333,14.8213888888889,32,23.1428571428571,23.9285714285714,23.4,24.81,23.74,20.8283333333333,17.7136111111111,17.6431944444444,14.6,11.4142857142857,11.9785714285714,11.6214285714286,11.9566666666667,11.1075,9.48111111111111,7.05277777777778,7.05041666666667,15354.398717115615,6846.862094568402,2.6794543558066133,2.9295401076116145,3.3913323852867627,3.014495186923718,2.8693347077125626,2.6399276088338515,2.6324477638722725,503.4776475203379,9.639157273340084,8.831545737917558,6.2215393169732405,lightning
109,145.4199975,-37.629999999999995,2019-12-09,0,Non forest,Non forest,6,6,0,0,2.88571428571429,3.4,2.64285714285714,1.88666666666667,1.405,1.63666666666667,1.97944444444444,2.02722222222222,10.1,23.1142857142857,22.8714285714286,21.775,22.3366666666667,18.7333333333333,15.125,14.5,14.4720833333333,35,27.5142857142857,27.6714285714286,27.0714285714286,28.525,27.48,24.205,21.1316666666667,21.1804166666667,19,12.5285714285714,12.8214285714286,12.7392857142857,12.9716666666667,11.4816666666667,9.51,7.5725,7.74208333333333,2955.3372237231983,10882.24927758475,2.249105945462673,4.031392859156648,4.462141998965253,3.338445408180348,2.8993166395247547,2.9352650964895126,2.9376642193761393,440.48583466034046,7.991368043032322,9.29488823411531,6.087878287447914,lightning
110,145.52666333333335,-37.59333,2019-12-09,44,Eucalypt Medium Open,Native forest,2,2,1,0,2.88571428571429,3.4,2.64285714285714,1.88666666666667,1.405,1.63666666666667,1.97944444444444,2.02722222222222,10.1,23.1142857142857,22.8714285714286,21.775,22.3366666666667,18.7333333333333,15.125,14.5,14.4720833333333,35,27.5142857142857,27.6714285714286,27.0714285714286,28.525,27.48,24.205,21.1316666666667,21.1804166666667,19,12.5285714285714,12.8214285714286,12.7392857142857,12.9716666666667,11.4816666666667,9.51,7.5725,7.74208333333333,5316.827789273436,4351.131552798114,2.249105945462673,4.031392859156648,4.462141998965253,3.338445408180348,2.8993166395247547,2.9352650964895126,2.9376642193761393,123.66215957688046,8.578632124278183,8.378191217335573,4.817553327805204,arson
111,140.98,-35.67,2019-12-11,0,Non forest,Non forest,6,6,0,0,0,0,0.271428571428571,0.18,0.226666666666667,0.531111111111111,0.891666666666667,0.867777777777778,30.3,26.8285714285714,24.1071428571429,24.05,23.5533333333333,20.1666666666667,16.5055555555556,15.9783333333333,16.3494444444444,27.6,31.2857142857143,29.2642857142857,30.45,31.9583333333333,29.5741666666667,25.6833333333333,22.5852777777778,22.5372222222222,8.3,10,11.5428571428571,12.3357142857143,13.9,12.8658333333333,10.9216666666667,8.7275,8.66930555555555,38297.87111845675,34681.288368207584,3.835837832261614,4.585117896933965,4.878858898742541,4.100941637368454,3.5425090879507453,3.703063167450574,3.7337875945648937,21070.52629530702,10.55314958924937,10.453955580383424,9.955630484906166,lightning
112,141.02999499999999,-35.69,2019-12-11,0,Non forest,Non forest,6,6,0,0,0,0,0.271428571428571,0.18,0.226666666666667,0.531111111111111,0.891666666666667,0.867777777777778,30.3,26.8285714285714,24.1071428571429,24.05,23.5533333333333,20.1666666666667,16.5055555555556,15.9783333333333,16.3494444444444,27.6,31.2857142857143,29.2642857142857,30.45,31.9583333333333,29.5741666666667,25.6833333333333,22.5852777777778,22.5372222222222,8.3,10,11.5428571428571,12.3357142857143,13.9,12.8658333333333,10.9216666666667,8.7275,8.66930555555555,39142.976457625715,32156.463741356278,3.835837832261614,4.585117896933965,4.878858898742541,4.100941637368454,3.5425090879507453,3.703063167450574,3.7337875945648937,14895.483559972323,10.574976284497767,10.378368758955887,9.608813329203993,lightning
113,148.26001,-37.4,2019-12-11,45,Eucalypt Tall Open,Native forest,2,3,1,16,2.48571428571429,3.25714285714286,3.84285714285714,2.19666666666667,1.535,1.59888888888889,1.75555555555556,1.70527777777778,26.4,23.7571428571429,21.6357142857143,21,20.9733333333333,17.9275,14.7988888888889,14.7436111111111,14.8613888888889,22.6,23.2714285714286,22.8142857142857,22.9714285714286,24.8516666666667,23.6616666666667,20.4927777777778,17.6366666666667,17.6175,9.8,10.4285714285714,11.5714285714286,11.0607142857143,11.8083333333333,10.9683333333333,9.34222222222222,7.0425,7.03944444444444,13650.119655811892,6262.228944075906,2.913127700789748,2.9295401076116145,3.3913323852867627,3.014495186923718,2.8693347077125626,2.6399276088338515,2.629940874495403,636.950338339739,9.52150356656823,8.742291462073322,6.456691690742937,lightning
114,147.53555777777777,-37.473333333333336,2019-12-12,48,Eucalypt Tall Closed,Native forest,3,3,1,0,0.0285714285714286,1.9,1.57142857142857,1.67,1.205,1.47444444444444,1.46722222222222,1.46305555555556,30.5,23.5428571428571,24.8714285714286,24.3321428571429,22.9166666666667,19.22,15.7633333333333,15.5647222222222,15.6830555555556,28.5,26.1142857142857,25.9714285714286,26.525,27.4916666666667,26.02,22.2872222222222,19.2183333333333,19.2966666666667,8.6,9.58571428571429,10.6285714285714,10.5357142857143,11.1216666666667,9.645,7.525,5.49888888888889,5.5825,29511.429085681826,3165.5077780371334,4.626732230666071,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.737880950132977,273.23745497778054,10.292532893930874,8.060068757108672,5.610341215582899,lightning
115,143.40999499999998,-36.7,2019-12-12,0,Non forest,Non forest,6,6,0,0,0,0.0428571428571429,0.135714285714286,0.213333333333333,0.24,0.554444444444444,0.846111111111111,0.889722222222222,29.6,26.3142857142857,26.4785714285714,25.6178571428571,24.5266666666667,20.9166666666667,17.0927777777778,16.5552777777778,16.7702777777778,32.2,33.1142857142857,31.5928571428571,32.4892857142857,33.6066666666667,30.9033333333333,26.8161111111111,23.7641666666667,23.4952777777778,11.8,15.1,13.8357142857143,13.8214285714286,15.3616666666667,13.6683333333333,11.1038888888889,8.66527777777778,8.73916666666667,7368.290537949858,14235.711090789857,6.738137812120825,4.031392859156648,4.462141998965253,3.338445408180348,2.8993166395247547,2.9352650964895126,2.9422395111795723,2234.8352165090473,8.904941009561323,9.563508952155386,7.711922775698281,lightning
116,147.96666,-37.5,2019-12-12,45,Eucalypt Tall Open,Native forest,2,3,1,0,0.142857142857143,1.47142857142857,2.80714285714286,1.78,1.35833333333333,1.56666666666667,1.38111111111111,1.44083333333333,28.4,21.0857142857143,20.7714285714286,20.5964285714286,20.42,17.4741666666667,14.3977777777778,14.3180555555556,14.3744444444444,24.6,25.0285714285714,23.8642857142857,24.2178571428571,25.495,24.6283333333333,21.8422222222222,19.8602777777778,19.8416666666667,12.9,15.0857142857143,14.3071428571429,13.8464285714286,14.865,13.87,12.1994444444444,10.2602777777778,10.2570833333333,18187.80090643531,10437.1842612031,4.626732230666071,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.737880950132977,331.371887266787,9.808506368460716,9.253130118277902,5.803241271179291,lightning
117,147.95999,-37.52,2019-12-13,44,Eucalypt Medium Open,Native forest,2,2,1,0,0.542857142857143,1.47142857142857,2.80714285714286,1.99666666666667,1.35833333333333,1.56666666666667,1.38277777777778,1.44083333333333,17.9,17.7714285714286,20.8,20.6714285714286,20.2366666666667,17.3516666666667,14.2888888888889,14.3241666666667,14.3541666666667,26.3,25.3,23.9071428571429,24.825,25.4266666666667,24.615,21.7822222222222,19.88,19.8443055555556,16.6,15.9857142857143,14.3642857142857,14.1321428571429,14.84,13.87,12.1566666666667,10.2794444444444,10.2605555555556,19583.4768616852,8883.948892822862,4.369691551184622,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.7395156688244375,516.7533571915089,9.882441472418767,9.092001432276346,6.24756569528293,lightning
118,147.56,-37.5,2019-12-13,45,Eucalypt Tall Open,Native forest,2,3,1,0,0.628571428571429,2.01428571428571,1.93571428571429,1.4,1.035,1.25,1.225,1.20027777777778,17.7,19.3428571428571,22.6285714285714,22.4321428571429,21.4183333333333,17.9766666666667,14.7944444444444,14.8747222222222,14.9040277777778,24.9,25.7714285714286,24.7,25.9857142857143,26.3983333333333,25.5441666666667,23.1183333333333,21.1405555555556,21.1270833333333,10.5,13.3428571428571,12.8357142857143,12.95,13.5283333333333,12.2641666666667,10.3572222222222,8.49111111111111,8.60708333333333,25961.576410214395,6731.396084368889,4.369691551184622,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.7395156688244375,325.40843172541446,10.164372893558893,8.81453784308241,5.785081106328193,lightning
119,148.02,-37.48,2019-12-14,44,Eucalypt Medium Open,Native forest,2,2,1,0,2.85714285714286,1.47142857142857,2.80714285714286,1.99666666666667,1.35833333333333,1.56666666666667,1.38277777777778,1.44083333333333,4.4,18.6857142857143,21.7785714285714,21.0678571428571,20.2883333333333,17.3125,14.2405555555556,14.3180555555556,14.3627777777778,16.8,25.0714285714286,24.8785714285714,24.975,25.3966666666667,24.5758333333333,21.7127777777778,19.8530555555556,19.8233333333333,15.3,15.6571428571429,14.3928571428571,14.175,14.745,13.8491666666667,12.095,10.2577777777778,10.2426388888889,13799.227896015034,13114.560045618884,3.2772686633884667,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.739859373180274,532.8421815316832,9.532367920015933,9.481478345845723,6.2782252856338845,lightning
120,147.59000500000002,-37.49333333333333,2019-12-16,44,Eucalypt Medium Open,Native forest,2,2,1,0,3.91428571428571,2.01428571428571,1.92857142857143,1.39666666666667,1.035,1.25,1.22444444444444,1.2,32.2,24.7571428571429,23.45,22.9964285714286,21.475,17.8358333333333,14.6544444444444,14.8741666666667,14.9166666666667,25,26.9714285714286,26.25,26.675,26.6966666666667,25.63,23.0105555555556,21.1591666666667,21.1286111111111,9.4,13.9571428571429,13.6214285714286,13.7214285714286,13.5766666666667,12.2266666666667,10.2011111111111,8.53055555555556,8.61041666666667,25893.025558710637,7766.853776249388,2.6346669646848455,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.7378454482273185,108.07238964760064,10.161728927976865,8.957620441958072,4.682801277105405,lightning
121,148.012,-37.467998,2019-12-16,44,Eucalypt Medium Open,Native forest,2,2,1,0,2.71428571428571,1.41428571428571,2.77857142857143,1.98,1.35,1.56111111111111,1.38,1.43944444444444,32,22.6428571428571,21.7571428571429,21.4,20.3783333333333,17.2858333333333,14.1761111111111,14.3447222222222,14.3725,25.7,26.3571428571429,25.3,25.8357142857143,25.77,24.7166666666667,21.6577777777778,19.8944444444444,19.8306944444444,12.7,15.5285714285714,14.8428571428571,14.6535714285714,14.87,13.8341666666667,12.0061111111111,10.2713888888889,10.2413888888889,14773.07466973618,12420.570498641762,2.6346669646848455,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.7378454482273185,14.98454950035563,9.600561523782277,9.427109288300638,2.7070196369437167,accident
122,148.449995,-37.3,2019-12-16,44,Eucalypt Medium Open,Native forest,2,2,1,0,3.54285714285714,2.01428571428571,3.26428571428571,1.96333333333333,1.39,1.53444444444444,1.66888888888889,1.61833333333333,32,22.9428571428571,23.3214285714286,21.5321428571429,20.395,17.5758333333333,14.4494444444444,14.6902777777778,14.8416666666667,25.6,24.7142857142857,24.9142857142857,24.8392857142857,25.0116666666667,23.695,20.2661111111111,17.7072222222222,17.6279166666667,8.1,12.5428571428571,12.3571428571429,12.0321428571429,11.8966666666667,10.9258333333333,9.09111111111111,7.07888888888889,7.01902777777778,20560.788353188495,17477.702344062745,3.6556896637361542,2.9295401076116145,3.3913323852867627,3.014495186923718,2.8693347077125626,2.6399276088338515,2.6301368192212076,911.0515221237531,9.931141062860666,9.768681195722227,6.814599451230185,lightning
123,148.25,-37.42,2019-12-16,44,Eucalypt Medium Open,Native forest,2,2,1,0,3.54285714285714,2.01428571428571,3.26428571428571,1.96333333333333,1.39,1.62888888888889,1.71611111111111,1.68111111111111,32,22.9428571428571,23.3214285714286,21.5321428571429,20.395,17.5758333333333,14.4494444444444,14.6902777777778,14.8416666666667,25.6,24.7142857142857,24.9142857142857,24.8392857142857,25.0116666666667,23.695,20.1561111111111,17.6522222222222,17.5979166666667,8.1,12.5428571428571,12.3571428571429,12.0321428571429,11.8966666666667,10.9258333333333,9.07611111111111,7.07138888888889,7.01472222222222,11330.663633465056,3977.2502951627944,3.6556896637361542,2.9295401076116145,3.3913323852867627,3.014495186923718,2.8693347077125626,2.6399276088338515,2.6301368192212076,1175.9282632993559,9.335267925428077,8.28834597889813,7.069813126002175,lightning
124,147.95999,-37.52,2019-12-16,44,Eucalypt Medium Open,Native forest,2,2,1,0,2.71428571428571,1.41428571428571,2.77857142857143,1.98,1.35,1.56111111111111,1.38,1.43944444444444,32,22.6428571428571,21.7571428571429,21.4,20.3783333333333,17.2858333333333,14.1761111111111,14.3447222222222,14.3651388888889,25.7,26.3571428571429,25.3,25.8357142857143,25.77,24.7166666666667,21.6577777777778,19.9083333333333,19.84125,12.7,15.5285714285714,14.8428571428571,14.6535714285714,14.87,13.8341666666667,12.0061111111111,10.2844444444444,10.2479166666667,19583.4768616852,8883.948892822862,2.6346669646848455,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.7378454482273185,516.7533571915089,9.882441472418767,9.092001432276346,6.24756569528293,lightning
125,148.04001,-37.42,2019-12-16,45,Eucalypt Tall Open,Native forest,2,3,1,0,3.54285714285714,2.01428571428571,3.26428571428571,1.96333333333333,1.39,1.62888888888889,1.71611111111111,1.68111111111111,32,22.9428571428571,23.3214285714286,21.5321428571429,20.395,17.5758333333333,14.4494444444444,14.6902777777778,14.8416666666667,25.6,24.7142857142857,24.9142857142857,24.8392857142857,25.0116666666667,23.695,20.1561111111111,17.6522222222222,17.5979166666667,8.1,12.5428571428571,12.3571428571429,12.0321428571429,11.8966666666667,10.9258333333333,9.07611111111111,7.07138888888889,7.01472222222222,14817.69994393625,6783.796763064908,2.6346669646848455,4.0683233550783315,4.59080345298844,4.18597225480655,3.7708560172476,3.7117981573610015,3.7378454482273185,1370.271019863859,9.603577687340904,8.82229221874835,7.222763823975587,lightning
126,147.94,-37.32,2019-12-16,45,Eucalypt Tall Open,Native forest,2,3,1,0,3.54285714285714,2.01428571428571,3.26428571428571,1.96333333333333,1.39,1.71222222222222,1.75777777777778,1.69611111111111,32,22.9428571428571,23.3214285714286,21.5321428571429,20.395,17.5758333333333,14.4494444444444,14.6902777777778,14.8416666666667,25.6,24.7142857142857,24.9142857142857,24.8392857142857,25.0116666666667,23.695,20.0561111111111,17.6022222222222,17.6138888888889,8.1,12.5428571428571,12.3571428571429,12.0321428571429,11.8966666666667,10.9258333333333,8.79666666666667,6.93166666666667,6.88194444444444,11257.682744364312,10371.709669420854,3.6556896637361542,2.9295401076116145,3.3913323852867627,3.014495186923718,2.8693347077125626,2.6424264355246607,2.6323722891774466,95.86633940468461,9.328806085165384,9.246837154502495,4.562954923452697,lightning
127,144.24666333333334,-37.32666666666667,2019-12-16,44,Eucalypt Medium Open,Native forest,2,2,1,0,2.34285714285714,1.17142857142857,0.692857142857143,1.175,0.919166666666667,1.39444444444444,1.39916666666667,1.33805555555556,31,24.4142857142857,25.8714285714286,25.0142857142857,23.9083333333333,20.265,16.2488888888889,15.8177777777778,15.9073611111111,30.2,28.9714285714286,30.1714285714286,31.3214285714286,30.44,28.0225,23.7961111111111,20.8697222222222,20.7993055555556,12.8,14.8285714285714,14.5571428571429,14.5071428571429,14.865,12.8425,10.2266666666667,8.18277777777778,8.09305555555556,3391.545102316987,5025.199673358965,4.606959870705959,4.031392859156648,4.462141998965253,3.338445408180348,2.8993166395247547,2.9352650964895126,2.9446570699720773,318.8594284719401,8.129040878931642,8.522220468129657,5.764750342566963,lightning
128,144.20999999999998,-37.22,2019-12-16,44,Eucalypt Medium Open,Native forest,2,2,1,0,2.34285714285714,1.17142857142857,0.692857142857143,1.175,0.919166666666667,1.39444444444444,1.39916666666667,1.33805555555556,31,24.4142857142857,25.8714285714286,25.0142857142857,23.9083333333333,20.265,16.2488888888889,15.8177777777778,15.9073611111111,30.2,28.9714285714286,30.1714285714286,31.3214285714286,30.44,28.0225,23.7961111111111,20.8697222222222,20.8020833333333,12.8,14.8285714285714,14.5571428571429,14.5071428571429,14.865,12.8425,10.2266666666667,8.18277777777778,8.09305555555556,7090.728307974802,5106.113345915179,4.606959870705959,4.031392859156648,4.462141998965253,3.338445408180348,2.8993166395247547,2.9352650964895126,2.9446570699720773,329.70368280621346,8.86654333751916,8.538193796128327,5.7981943201888315,accident
129,144.16,-37.38,2019-12-16,44,Eucalypt Medium Open,Native forest,2,2,1,0,2.34285714285714,1.17142857142857,0.692857142857143,0.831666666666667,0.7475,1.28,1.34083333333333,1.30888888888889,31,24.4142857142857,25.8714285714286,25.0142857142857,23.9083333333333,20.265,16.2488888888889,15.8177777777778,15.9073611111111,30.2,28.9714285714286,30.1714285714286,30.9464285714286,30.265,27.935,23.6883333333333,20.7911111111111,20.6745833333333,12.8,14.8285714285714,14.5571428571429,14.3785714285714,14.805,12.8125,10.2016666666667,8.18638888888889,8.07625,3335.6628962740547,1403.8350527035655,4.606959870705959,4.031392859156648,4.462141998965253,3.338445408180348,2.8993166395247547,2.9352650964895126,2.9446570699720773,9.259458246246533,8.112426708095153,7.246963093854621,2.2256455422216233,arson
